post_id,post_timestamp,comment_id,comment_timestamp,comment_username,comment_text,comment_scrape_date,comment_user_id,comment_like_count,comment_reply_count,comment_did_report_as_spam,comment_hashtags,comment_mentions,reply_id,reply_timestamp,reply_username,reply_text,reply_scrape_date,reply_user_id,reply_like_count,reply_hashtags,reply_mentions,scrape_date,text_for_analysis,sentiment_label,sentiment_score,toxicity_toxicity,toxicity_severe_toxicity,toxicity_obscene,toxicity_identity_attack,toxicity_insult,toxicity_threat,toxicity_sexual_explicit,misogyny_label,misogyny_score
2814190238416570187,2022-04-11T17:20:41.000Z,17908462898382904,2022-04-12T06:00:00.000Z,conor.ireland91,Big men hi f**k them,2025-03-08T10:45:27.473Z,48323447286.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:27.473000+00:00,Big men hi f**k them,negative,0.9331364035606384,0.9468843936920166,0.04620495066046715,0.8382797241210938,0.05071860924363136,0.6433353424072266,0.030018359422683716,0.250575989484787,LABEL_0,0.9999563694000244
2814190238416570187,2022-04-11T17:20:41.000Z,17853308441741537,2022-04-12T07:29:00.000Z,ellistration_,Big brave men. 🙄,2025-03-08T10:45:27.473Z,2748573.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:27.473000+00:00,Big brave men. 🙄,negative,0.4256173074245453,0.0016796746058389544,0.00020688431686721742,0.0006237285560928285,0.0008167319465428591,0.0009546053479425609,0.000380183249944821,0.00024282201775349677,LABEL_0,0.9999555349349976
2814190238416570187,2022-04-11T17:20:41.000Z,17994299284446017,2022-04-12T22:05:00.000Z,banterbailey,Awk cara. 😢,2025-03-08T10:45:27.473Z,5093111.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:27.473000+00:00,Awk cara. 😢,negative,0.9082187414169312,0.053654346615076065,0.00018991451361216605,0.0022516597528010607,0.0008041146211326122,0.03372623398900032,0.0013956724433228374,0.0006271402235142887,LABEL_0,0.9999388456344604
2814190238416570187,2022-04-11T17:20:41.000Z,17997634540434291,2022-04-12T23:01:28.000Z,hugh.gallagher.31,Stay true... x,2025-03-08T10:45:27.473Z,1483535436.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:27.473000+00:00,Stay true... x,positive,0.7201414704322815,0.0006846128962934017,8.199787407647818e-05,0.0008094400400295854,0.0001811444672057405,0.0005441966350190341,0.00017175501852761954,6.0812290030298755e-05,LABEL_0,0.9999655485153198
2814190238416570187,2022-04-11T17:20:41.000Z,17887204682628318,2022-04-11T19:40:40.000Z,claire__g79,Don’t have words,2025-03-08T10:45:27.473Z,9407801274.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:27.473000+00:00,Don’t have words,negative,0.6627792716026306,0.0027738565113395452,2.544380367908161e-05,0.0003890293592121452,0.00011226674541831017,0.0014559368137270212,5.047398735769093e-05,4.431879278854467e-05,LABEL_0,0.9999631643295288
2814190238416570187,2022-04-11T17:20:41.000Z,17986753663474974,2022-04-11T19:39:22.000Z,frankly_yoga,Cowards,2025-03-08T10:45:27.473Z,9546209659.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:27.473000+00:00,Cowards,negative,0.9139218330383301,0.9712428450584412,0.00015809004253242165,0.003758370876312256,0.0006140129407867789,0.9476882219314575,0.0007961277151480317,0.0004992608446627855,LABEL_0,0.9999713897705078
2814190238416570187,2022-04-11T17:20:41.000Z,17947122880754896,2022-04-11T19:13:53.000Z,instaperce,"Change, good change, always provokes a reaction. They’re lost causes. What matters is fighting for a future where their children are not forced to live through the same mistakes 💕",2025-03-08T10:45:27.473Z,4105558177.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:27.473000+00:00,"Change, good change, always provokes a reaction. They’re lost causes. What matters is fighting for a future where their children are not forced to live through the same mistakes 💕",neutral,0.4240896999835968,0.0005904588615521789,1.7447762729716487e-05,0.00011551030183909461,8.259893365902826e-05,0.00026128970785066485,2.606411544547882e-05,2.0863953977823257e-05,LABEL_0,0.9999697208404541
2814190238416570187,2022-04-11T17:20:41.000Z,17951489845768820,2022-04-11T20:11:10.000Z,priceben11,You’re an inspiration Cara! Keep going 👏,2025-03-08T10:45:27.473Z,2349542060.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:27.473000+00:00,You’re an inspiration Cara! Keep going 👏,positive,0.9399394392967224,0.0016871689585968852,8.877089567249641e-05,0.0005151493242010474,0.0002440365933580324,0.00083662144606933,0.0001556133502162993,0.00016594983753748238,LABEL_0,0.9999624490737915
2814886420411460526,2022-04-12T16:23:52.000Z,18224607991190323,2022-04-12T21:29:29.000Z,goosegirl4,❤️,2025-03-08T10:45:27.468Z,1741572614.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:27.468000+00:00,❤️,positive,0.58144211769104,0.001333252526819706,3.38492427545134e-05,0.0003309351741336286,0.0001838551979744807,0.0005988431512378156,6.351249612635002e-05,3.1471372494706884e-05,LABEL_0,0.9999500513076782
2815616061224948198,2022-04-13T16:33:32.000Z,17907902597395628,2022-04-13T17:36:35.000Z,istanbu_l34.34,👏👏👏,2025-03-08T10:45:27.308Z,5452760675.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:27.308000+00:00,👏👏👏,positive,0.6033006906509399,0.0005940894479863346,2.4919396309996955e-05,0.00018589773389976472,0.00011084472498623654,0.00038897705962881446,4.125742270844057e-05,2.3675980628468096e-05,LABEL_0,0.9999673366546631
2815616061224948198,2022-04-13T16:33:32.000Z,17886958049573513,2022-04-15T09:39:38.000Z,alpinefoxjock,That’s an old familiar face! 👏,2025-03-08T10:45:27.308Z,182723124.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:27.308000+00:00,That’s an old familiar face! 👏,positive,0.8580825328826904,0.0007600145763717592,1.9047547539230436e-05,0.00018221608479507267,7.486928370781243e-05,0.00040352597716264427,2.885340290958993e-05,2.2022853954695165e-05,LABEL_0,0.9999586343765259
2815721030208770513,2022-04-13T20:02:06.000Z,17940851470955998,2022-04-13T21:37:08.000Z,torimcgarry,😢,2025-03-08T10:45:27.303Z,201598998.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:27.303000+00:00,😢,negative,0.7968343496322632,0.0008108229958452284,1.958879511221312e-05,0.000165454504895024,0.00011621828161878511,0.00032813692814670503,5.357724876375869e-05,2.1572921468759887e-05,LABEL_0,0.9999611377716064
2815721030208770513,2022-04-13T20:02:06.000Z,17902390592540619,2022-04-14T18:16:30.000Z,mccannmark37,Awww so gorgeous,2025-03-08T10:45:27.303Z,6733382053.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:27.303000+00:00,Awww so gorgeous,positive,0.8947213888168335,0.0007486668764613569,3.089248275500722e-05,0.00032824609661474824,0.00010641343396855518,0.0003713176411110908,4.5470354962162673e-05,3.4661545214476064e-05,LABEL_0,0.9999653100967407
2815721030208770513,2022-04-13T20:02:06.000Z,17962996567623826,2022-04-15T02:18:15.000Z,mccann8909,❤️,2025-03-08T10:45:27.303Z,4535429762.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:27.303000+00:00,❤️,positive,0.58144211769104,0.001333252526819706,3.38492427545134e-05,0.0003309351741336286,0.0001838551979744807,0.0005988431512378156,6.351249612635002e-05,3.1471372494706884e-05,LABEL_0,0.9999500513076782
2816250278292026349,2022-04-14T13:33:37.000Z,17880632429648680,2022-04-15T07:50:26.000Z,mama_and_dink,This is crazy that so much is there and not being used!!!,2025-03-08T10:45:27.109Z,47062523530.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:27.109000+00:00,This is crazy that so much is there and not being used!!!,negative,0.8505749106407166,0.02404913119971752,2.8013748305966146e-05,0.0007566350395791233,0.00020295019203331321,0.013012348674237728,6.134839350124821e-05,4.432957211975008e-05,LABEL_0,0.9999569654464722
2816942683181820177,2022-04-15T12:29:18.000Z,17967538816538384,2022-04-15T18:03:15.000Z,keith.johnston2672,Will you support you’re Protestant colleges as well?,2025-03-08T10:45:27.104Z,1310153280.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:27.104000+00:00,Will you support you’re Protestant colleges as well?,neutral,0.7514522671699524,0.0008069928735494614,2.6138841349165887e-05,0.00012337609950918704,0.00022919401817489415,0.00023967796005308628,4.6503482735715806e-05,3.4547825634945184e-05,LABEL_0,0.999980092048645
2816942683181820177,2022-04-15T12:29:18.000Z,17951623012793740,2022-04-15T12:51:14.000Z,garybdohertyofficial,Emailed you @carahuntersdlp 🙌,2025-03-08T10:45:27.104Z,27268793323.0,0.0,0.0,False,[],['@carahuntersdlp'],,,,,,,,,,2025-03-08 10:45:27.104000+00:00,Emailed you @carahuntersdlp 🙌,neutral,0.5415694713592529,0.0004723134043160826,2.1137222574907355e-05,0.00014340637426357716,9.38258453970775e-05,0.00029361850465647876,2.945961205114145e-05,2.0690125893452205e-05,LABEL_0,0.999966025352478
2817235617332825862,2022-04-15T22:11:19.000Z,17951797498794248,2022-04-16T07:41:26.000Z,gourleyi,Image of your mum!,2025-03-08T10:45:26.964Z,2076610100.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.964000+00:00,Image of your mum!,neutral,0.4827089011669159,0.020291244611144066,3.7558678741334006e-05,0.0006787785678170621,0.000427219521952793,0.005874515511095524,0.00015876030374784023,0.00013525536633096635,LABEL_0,0.9994480013847351
2817235617332825862,2022-04-15T22:11:19.000Z,18295118320040625,2022-04-16T11:58:09.000Z,lee_lu_26,"My P6 teacher called my mum to the school to discuss my lying and ridiculous imagination because when our class was asked had we been to a wedding I replied yes, I went to my parents. He didn't believe me. So when he advised my mum of my 'lies' she firmly corrected him and said that I did indeed attend her wedding as flower girl and that I was 6 months old. He was very old school that kids were born after marriage but my family was and is unconventional so I was born before they wed 😂😂😂😂😂",2025-03-08T10:45:26.964Z,249168236.0,2.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.964000+00:00,"My P6 teacher called my mum to the school to discuss my lying and ridiculous imagination because when our class was asked had we been to a wedding I replied yes, I went to my parents. He didn't believe me. So when he advised my mum of my 'lies' she firmly corrected him and said that I did indeed attend her wedding as flower girl and that I was 6 months old. He was very old school that kids were born after marriage but my family was and is unconventional so I was born before they wed 😂😂😂😂😂",neutral,0.4673343598842621,0.14913325011730194,2.7248504920862615e-05,0.0008151147048920393,0.00035328074591234326,0.11182878166437149,4.59804869024083e-05,0.0002449237508699298,LABEL_0,0.9999406337738037
2817947935309856455,2022-04-16T21:46:33.000Z,18289100245013925,2022-04-16T22:02:54.000Z,timedojo,Happy birthday from all of us here at time dojo,2025-03-08T10:45:26.959Z,52196569090.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.959000+00:00,Happy birthday from all of us here at time dojo,positive,0.7258712649345398,0.0012254291214048862,4.1220693674404174e-05,0.000461683317553252,0.00013342141755856574,0.0005523214931599796,6.523766933241859e-05,5.277443051454611e-05,LABEL_0,0.999964714050293
2817947935309856455,2022-04-16T21:46:33.000Z,17914604240511583,2022-04-17T12:49:31.000Z,little_penny_thoughts,What a woman! 😍 grannies are so precious xx,2025-03-08T10:45:26.959Z,2220680108.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.959000+00:00,What a woman! 😍 grannies are so precious xx,positive,0.9285812377929688,0.0528055876493454,0.0003126241790596396,0.0038642995059490204,0.009423946961760521,0.009722455404698849,0.00045686017256230116,0.0029267778154462576,LABEL_0,0.9999639987945557
2817947935309856455,2022-04-16T21:46:33.000Z,17957583838670526,2022-04-16T22:04:55.000Z,simongraham3444,How lovely! ❤️,2025-03-08T10:45:26.959Z,6591342113.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.959000+00:00,How lovely! ❤️,positive,0.9415650367736816,0.0009230139548890293,2.281102388224099e-05,0.00020097427477594465,0.00012033138773404062,0.0003515240387059748,4.948857531417161e-05,2.9308685043361038e-05,LABEL_0,0.9999630451202393
2817947935309856455,2022-04-16T21:46:33.000Z,17891058527621889,2022-04-16T23:25:04.000Z,mccannmark37,"Happy Easter Cara, and happy birthday to your Granny Rita some going 90 x",2025-03-08T10:45:26.959Z,6733382053.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.959000+00:00,"Happy Easter Cara, and happy birthday to your Granny Rita some going 90 x",positive,0.8639721274375916,0.0018555376445874572,4.1107123252004385e-05,0.000479356647701934,0.00017483548435848206,0.000622922379989177,7.362692849710584e-05,7.657507376279682e-05,LABEL_0,0.9999361038208008
2817947935309856455,2022-04-16T21:46:33.000Z,18035679478342289,2022-04-16T21:50:44.000Z,gage_elmo,Happy Birthday to the gorgis gal 😍,2025-03-08T10:45:26.959Z,488946255.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.959000+00:00,Happy Birthday to the gorgis gal 😍,positive,0.919299304485321,0.005542821250855923,2.5930734409485012e-05,0.0006291083409450948,0.000241851361352019,0.002060848055407405,7.430213736370206e-05,7.762222230667248e-05,LABEL_0,0.9998096823692322
2822108258443038785,2022-04-22T15:33:40.000Z,17868675803699451,2022-05-01T05:41:58.000Z,cuskerbernardmc,Stunning,2025-03-08T10:45:26.772Z,8107977099.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.772000+00:00,Stunning,positive,0.696855366230011,0.02104908414185047,0.00010148785804631189,0.0020458661019802094,0.0001937385677592829,0.013304880820214748,0.0013454938307404518,0.0002611888339743018,LABEL_0,0.9999425411224365
2822108258443038785,2022-04-22T15:33:40.000Z,18226935184136140,2022-04-23T01:08:59.000Z,mccann8909,Brilliant kid,2025-03-08T10:45:26.773Z,4535429762.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.773000+00:00,Brilliant kid,positive,0.9189591407775879,0.0016600490780547261,2.0096817024750635e-05,0.0002603320754133165,6.956023571547121e-05,0.0007771560340188444,4.454820373211987e-05,5.510792834684253e-05,LABEL_0,0.9999648332595825
2822108258443038785,2022-04-22T15:33:40.000Z,17932605299151535,2022-04-22T17:54:06.000Z,laurag_fitlife,🔥🔥🔥,2025-03-08T10:45:26.773Z,1188270137.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.773000+00:00,🔥🔥🔥,positive,0.495132714509964,0.0008503987337462604,4.130875822738744e-05,0.0004456321767065674,0.00015933779650367796,0.0004438792821019888,7.396894943667576e-05,3.935868517146446e-05,LABEL_0,0.9999759197235107
2822108258443038785,2022-04-22T15:33:40.000Z,18009974428402399,2022-04-22T21:38:16.000Z,eastie10,🔥🔥🔥🔥,2025-03-08T10:45:26.773Z,435051557.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.773000+00:00,🔥🔥🔥🔥,positive,0.49914565682411194,0.0008975018281489611,5.358573253033683e-05,0.0005859374068677425,0.00018900170107372105,0.0004522917151916772,8.87267233338207e-05,4.972591341356747e-05,LABEL_0,0.9999759197235107
2822108258443038785,2022-04-22T15:33:40.000Z,17936803748091822,2022-04-22T19:45:37.000Z,nora_eastwood,Gorgeous!,2025-03-08T10:45:26.773Z,261940306.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.773000+00:00,Gorgeous!,positive,0.8983796238899231,0.005110411439090967,3.065073542529717e-05,0.00025328772608190775,0.00015680432261433452,0.00206236750818789,0.00045715857413597405,7.590019959025085e-05,LABEL_0,0.9999415874481201
2822108258443038785,2022-04-22T15:33:40.000Z,17946398887798873,2022-04-22T18:55:10.000Z,essential_beauty_1,👏👏❤️,2025-03-08T10:45:26.773Z,45963683312.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.773000+00:00,👏👏❤️,positive,0.8367099761962891,0.0006935499259270728,2.5662928237579763e-05,0.00014707287482451648,0.00013725762255489826,0.00031016248976811767,4.447353785508312e-05,2.43009581026854e-05,LABEL_0,0.9999611377716064
2822108258443038785,2022-04-22T15:33:40.000Z,17957633023681920,2022-04-22T17:39:50.000Z,samanthalouisebeautystudio,"You look absolutely stunning, that dress is just beautiful 🔥❤️",2025-03-08T10:45:26.773Z,748549926.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.773000+00:00,"You look absolutely stunning, that dress is just beautiful 🔥❤️",positive,0.93461012840271,0.0006140334880910814,2.0654088075389154e-05,0.00013620326353702694,9.993308049160987e-05,0.00018083193572238088,3.254841431044042e-05,2.6566438464215025e-05,LABEL_0,0.9999445676803589
2822108258443038785,2022-04-22T15:33:40.000Z,17973086962526547,2022-04-22T17:37:47.000Z,irishadventurerider,Absolutely stunning looking young woman.,2025-03-08T10:45:26.773Z,4348202075.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.773000+00:00,Absolutely stunning looking young woman.,positive,0.9332640171051025,0.001413626130670309,0.00013948582636658102,0.0006487768841907382,0.0008458109805360436,0.0008184181642718613,0.00016856931324582547,0.0004387850931379944,LABEL_0,0.9997758269309998
2822108258443038785,2022-04-22T15:33:40.000Z,17959268239661690,2022-04-22T17:24:18.000Z,mccannmark37,You look gorgeous have a lovely time and great weekend,2025-03-08T10:45:26.773Z,6733382053.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.773000+00:00,You look gorgeous have a lovely time and great weekend,positive,0.9288923740386963,0.00033381933462806046,2.9885164622101e-05,0.00018938901484943926,8.460675599053502e-05,0.0001760540035320446,4.120496669202112e-05,3.064702468691394e-05,LABEL_0,0.999954342842102
2822998992599786600,2022-04-23T21:02:06.000Z,18058549255308793,2022-04-24T00:57:38.000Z,chrismoore411,What is Fist Aid?,2025-03-08T10:45:26.576Z,8518472190.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.576000+00:00,What is Fist Aid?,neutral,0.859916090965271,0.0006642899825237691,3.226597618777305e-05,0.00025693242787383497,9.622721699997783e-05,0.000248896045377478,8.611546218162403e-05,4.20161486545112e-05,LABEL_0,0.9999663829803467
2823544149434795493,2022-04-24T15:05:37.000Z,17918532332461315,2022-04-24T15:40:05.000Z,rachaeleastie,Mayas face,2025-03-08T10:45:26.573Z,569425143.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:26.573000+00:00,Mayas face,negative,0.3894871473312378,0.008817553520202637,4.181301483185962e-05,0.00043605559039860964,0.0007017242023721337,0.003370683640241623,0.0003258027427364141,8.115578384604305e-05,LABEL_0,0.9999500513076782
